index,Best Performance
758,0.105061956
759,0.13048835
760,0.21714076
761,0.18737389
762,0.09524284
763,0.14173669
764,0.18863717
765,0.110948026
766,0.13834521
767,0.11832988
768,0.1498397
769,0.18869507
770,0.11347756
771,0.13222641
772,0.2702703
773,0.12155214
774,0.12251686
775,0.136012
776,0.15257187
777,0.10979217
778,0.1814847
779,0.2778256
780,0.21275401
781,0.15982321
782,0.21112473
783,0.13478199
784,0.14753701
785,0.09265797
786,0.20544112
787,0.14453089
788,0.09109661
789,0.09481981
790,0.20253041
791,0.1824295
792,0.17186089
793,0.082031496
794,0.13261282
795,0.13489944
796,0.20808312
797,0.112002775
798,0.10755892
799,0.15321112
800,0.28405276
801,0.16443221
802,0.13879323
803,0.10515578
804,0.0872206
805,0.15451139
806,0.11940796
807,0.11759034
808,0.12271487
809,0.08551085
810,0.08874267
811,0.24883205
812,0.15928043
813,0.101389974
814,0.1449757
815,0.1001185
816,0.07855211
817,0.21254699
818,0.1896526
819,0.15397133
820,0.08073172
821,0.34589374
822,0.10913151
823,0.16408893
824,0.14322495
825,0.09405241
826,0.13477716
827,0.12598647
828,0.20023641
829,0.19281512
830,0.25725427
831,0.09064815
832,0.08018402
833,0.098714985
834,0.15208027
835,0.16695593
836,0.13247009
837,0.22206165
838,0.11870121
839,0.21243834
840,0.11219966
841,0.20948471
842,0.083665416
843,0.12563977
844,0.1985277
845,0.101366445
846,0.20484798
847,0.1294262
848,0.1382771
849,0.14865552
850,0.23966597
851,0.22209853
852,0.19456042
853,0.14223866
854,0.12702614
855,0.11834917
856,0.20004988
857,0.15641363
858,0.123241104
859,0.1243239
860,0.1807679
861,0.21921805
862,0.13732514
863,0.10741763
864,0.16553223
865,0.16500717
866,0.16566683
867,0.11530243
868,0.15062626
869,0.14888647
870,0.20867984
871,0.080587626
872,0.14453858
873,0.15447724
874,0.10007379
875,0.22698508
876,0.14585997
877,0.13301963
878,0.12437208
879,0.23651743
880,0.13859893
881,0.23733404
882,0.1588678
883,0.1244673
884,0.08826267
885,0.23753324
886,0.13027571
887,0.20250589
888,0.09565615
889,0.11161685
890,0.20073727
891,0.29961208
892,0.19161227
893,0.17378269
894,0.124743514
895,0.11801374
896,0.19882046
897,0.098394
898,0.21430986
899,0.14983727
900,0.13021852
901,0.119046
902,0.120813705
903,0.103237696
904,0.11378017
905,0.16133119
906,0.09615011
907,0.1000236
908,0.10342399
909,0.081522666
910,0.16296458
911,0.17531091
912,0.090082504
913,0.23332496
914,0.23292698
915,0.1745773
916,0.089318
917,0.09178045
918,0.18567792
919,0.09488392
920,0.09632259
921,0.1950262
922,0.13886736
923,0.0869529
924,0.11432084
925,0.17196132
926,0.13919681
927,0.1777969
928,0.15967102
929,0.09665495
930,0.1172411
931,0.19426028
932,0.08614046
933,0.118654564
934,0.15432625
935,0.1844736
936,0.11495967
937,0.073915705
938,0.14738615
939,0.11203464
940,0.17802642
941,0.14447346
942,0.16998951
943,0.19832614
944,0.17614119
945,0.12293528
946,0.10707545
947,0.10016319
948,0.16579637
949,0.12180907
950,0.1203084
951,0.11104315
952,0.1478791
953,0.14891334
954,0.12098031
955,0.18512233
956,0.3425485
957,0.16534254
958,0.18170631
959,0.1590445
960,0.16592619
961,0.26848453
962,0.19193985
963,0.07655313
964,0.09685869
965,0.18692307
966,0.12415985
967,0.1459189
968,0.09312156
969,0.16222435
970,0.1637392
971,0.118048385
972,0.13807064
973,0.12234538
974,0.18769395
975,0.1601854
976,0.09904202
977,0.19301835
978,0.09650336
979,0.07491733
980,0.22402416
981,0.117537685
982,0.16297358
983,0.14200152
984,0.08613494
985,0.10692375
986,0.17341906
987,0.1855431
988,0.16076246
989,0.16229853
990,0.18796495
991,0.11271055
992,0.16739851
993,0.10666315
994,0.10322812
995,0.10519512
996,0.13464981
997,0.119402714
998,0.18286256
999,0.110708684
1000,0.17056526
1001,0.29676247
1002,0.17001723
1003,0.15369333
1004,0.19793859
1005,0.15655622
1006,0.110137135
1007,0.14964727
1008,0.16465816
1009,0.18413647
1010,0.1480295
1011,0.14157894
1012,0.20662905
1013,0.18089283
1014,0.21024768
1015,0.14621131
1016,0.13494284
1017,0.20166036
1018,0.10370106
1019,0.23952138
1020,0.15567517
1021,0.14909971
1022,0.17256355
1023,0.08889123
1024,0.19454567
1025,0.20223618
1026,0.18653576
1027,0.1849704
1028,0.07430012
1029,0.1756779
1030,0.089657575
1031,0.09528721
1032,0.14417607
1033,0.071924835
1034,0.116123356
1035,0.22216563
1036,0.21802169
1037,0.08524013
1038,0.10828819
1039,0.17724146
1040,0.20754524
1041,0.12356512
1042,0.19449344
1043,0.16898684
1044,0.08324713
1045,0.12695482
1046,0.057678152
1047,0.14230277
1048,0.17597619
1049,0.11052894
1050,0.38657957
1051,0.16895168
1052,0.13632919
1053,0.10618558
1054,0.18216307
1055,0.107316434
1056,0.1794179
1057,0.19333969
1058,0.121681675
1059,0.3233588
1060,0.0878446
1061,0.11848619
1062,0.1435953
1063,0.19560832
1064,0.17781019
1065,0.15891616
1066,0.14549612
1067,0.1902842
1068,0.1234213
1069,0.12743899
1070,0.09594081
1071,0.33324277
1072,0.11649151
1073,0.12456697
1074,0.19831997
1075,0.1070082
1076,0.1291876
1077,0.13145596
1078,0.13586608
1079,0.07715188
1080,0.16771013
1081,0.1063374
1082,0.10298925
1083,0.17068984
1084,0.20669444
1085,0.063911185
1086,0.140158
1087,0.32824308
1088,0.083785765
1089,0.13834725
1090,0.17854744
1091,0.06993216
1092,0.23378484
1093,0.10393564
1094,0.28040674
1095,0.15622239
1096,0.08555262
1097,0.1775256
1098,0.09945823
1099,0.1454159
1100,0.10504686
1101,0.14822562
1102,0.09941182
1103,0.21545812
1104,0.17123938
1105,0.19037068
1106,0.17380951
1107,0.12073157
1108,0.2020563
1109,0.19225013
1110,0.101968855
1111,0.12769148
1112,0.1446335
1113,0.13219811
1114,0.19212076
1115,0.31118232
1116,0.23516409
1117,0.16593605
1118,0.07794952
1119,0.10969357
1120,0.14116992
1121,0.26559472
1122,0.17148285
1123,0.13270448
1124,0.11781906
1125,0.15908024
1126,0.12344107
1127,0.12672096
1128,0.20919959
1129,0.09653093
1130,0.15687208
1131,0.061593596
1132,0.19073403
1133,0.16669554
1134,0.13866736
1135,0.20278922
1136,0.13144544
1137,0.11866775
1138,0.1427682
1139,0.16436104
1140,0.11723276
1141,0.21229807
1142,0.09327331
1143,0.08980384
1144,0.1404594
1145,0.12645479
1146,0.2145623
1147,0.08354195
1148,0.19869848
1149,0.07675823
1150,0.09474236
1151,0.16742143
1152,0.16264185
1153,0.109449394
1154,0.12673026
1155,0.084470354
1156,0.1512891
1157,0.15075015
1158,0.106812224
1159,0.13763198
1160,0.10552707
1161,0.13115896
1162,0.10951125
1163,0.105188325
1164,0.25105008
1165,0.13506179
1166,0.12583883
1167,0.25164497
1168,0.16902524
1169,0.21662289
1170,0.1580102
1171,0.1875566
1172,0.14756945
1173,0.14040759
1174,0.10294342
1175,0.20541649
1176,0.21644777
1177,0.3728503
1178,0.20163667
1179,0.08149032
1180,0.12996031
1181,0.12666444
1182,0.18877326
1183,0.12703556
1184,0.1747734
1185,0.19613628
1186,0.11537478
1187,0.19133411
1188,0.05555299
1189,0.07893251
1190,0.2124676
1191,0.13460034
1192,0.21375465
1193,0.23635863
1194,0.16597766
1195,0.14630316
1196,0.15183423
1197,0.13805121
1198,0.16851625
1199,0.148623
1200,0.1057584
1201,0.09760602
1202,0.09534813
1203,0.1111666
1204,0.10607894
1205,0.23493427
1206,0.21804844
1207,0.19878587
1208,0.09873609
1209,0.13262974
1210,0.13894217
1211,0.36207762
1212,0.25794217
1213,0.10724425
1214,0.13692608
1215,0.18703441
1216,0.099030435
1217,0.22868867
1218,0.32027254
1219,0.1411258
1220,0.12178914
1221,0.13580422
1222,0.16710357
1223,0.12258544
1224,0.095864326
1225,0.15484732
1226,0.12905267
1227,0.17106724
1228,0.16126584
1229,0.2251283
1230,0.1755755
1231,0.1996022
1232,0.11963889
1233,0.19655386
1234,0.12947457
1235,0.09585625
1236,0.25900924
1237,0.15704308
1238,0.12350835
1239,0.10734775
1240,0.109634325
1241,0.2308057
1242,0.1582218
1243,0.19269991
1244,0.109294884
1245,0.24071999
1246,0.107492454
1247,0.14721373
1248,0.24630176
1249,0.16994672
1250,0.22303176
1251,0.07217866
1252,0.24050587
1253,0.2619188
1254,0.10038709
1255,0.17519389
1256,0.13087927
1257,0.13820371
1258,0.17639194
1259,0.14591546
1260,0.24535626
1261,0.16470473
1262,0.19605057
1263,0.14232086
1264,0.16969217
1265,0.26807597
1266,0.13301475
1267,0.14877255
1268,0.13995227
1269,0.1379791
1270,0.20405623
1271,0.18398972
1272,0.20414236
1273,0.23775086
1274,0.10621993
1275,0.16667715
1276,0.15425755
1277,0.122202456
1278,0.16641068
1279,0.12660064
1280,0.12493185
1281,0.096500464
1282,0.09454417
1283,0.07719572
1284,0.15559736
1285,0.15682329
1286,0.12321733
1287,0.15966448
1288,0.15218769
1289,0.15612455
1290,0.2187212
1291,0.19762616
1292,0.16632865
1293,0.12788516
1294,0.16298668
1295,0.17446451
1296,0.33196217
1297,0.10905465
1298,0.18908362
1299,0.23869619
1300,0.18849334
1301,0.18252262
1302,0.11848345
1303,0.13429914
1304,0.11174103
1305,0.09226581
1306,0.20122029
1307,0.10879139
1308,0.15052406
1309,0.15868044
1310,0.16384526
1311,0.32722366
1312,0.15740125
1313,0.17155749
1314,0.13364348
1315,0.15286785
1316,0.095072575
1317,0.15565012
1318,0.15222448
1319,0.072757825
1320,0.09366669
1321,0.1959277
1322,0.13900684
1323,0.14521122
1324,0.09343332
1325,0.15795957
1326,0.22794753
1327,0.14373367
1328,0.19253063
1329,0.22293836
1330,0.16756162
1331,0.1038303
1332,0.09485898
1333,0.21557535
1334,0.08841677
1335,0.23737593
1336,0.108209215
1337,0.19185862
1338,0.24499696
1339,0.13634191
1340,0.15472226
1341,0.13530962
1342,0.1282515
1343,0.2404195
1344,0.18259926
1345,0.09446481
1346,0.12499657
1347,0.16479503
1348,0.102426276
1349,0.21967882
1350,0.18606189
1351,0.20544092
1352,0.13794239
1353,0.15911885
1354,0.17726493
1355,0.114046134
1356,0.16104378
1357,0.085888065
1358,0.15979204
1359,0.18616377
1360,0.13335094
1361,0.14473821
1362,0.11959422
1363,0.17466472
1364,0.15793139
1365,0.10806158
1366,0.18018195
1367,0.2665054
1368,0.19997853
1369,0.1729509
1370,0.29537946
1371,0.115283705
1372,0.18690307
1373,0.17496559
1374,0.2082709
1375,0.13138011
1376,0.10263928
1377,0.10741928
1378,0.14609659
1379,0.26659906
1380,0.124784395
1381,0.23232861
1382,0.12535024
1383,0.109864764
1384,0.15167674
1385,0.12418651
1386,0.12776016
1387,0.07410873
1388,0.18422796
1389,0.14153138
1390,0.09010961
1391,0.12725629
1392,0.15190925
1393,0.16616116
1394,0.16749033
1395,0.14568011
1396,0.24407688
1397,0.16025645
1398,0.11516971
1399,0.16630988
1400,0.21510361
1401,0.14127316
1402,0.1253085
1403,0.19137137
1404,0.0823196
1405,0.08492985
1406,0.20024635
1407,0.15781955
1408,0.09920844
1409,0.0881711
1410,0.12445278
1411,0.11142725
1412,0.13697119
1413,0.1130548
1414,0.14027824
1415,0.08800058
1416,0.075576
1417,0.23827411
1418,0.16999182
1419,0.123954415
1420,0.17981192
1421,0.16554384
1422,0.17813003
1423,0.12845223
1424,0.120128445
1425,0.3319865
1426,0.107153326
1427,0.11298677
1428,0.16199353
1429,0.24811728
1430,0.16442968
1431,0.14764005
1432,0.17674735
1433,0.19572224
1434,0.18057296
1435,0.12577772
1436,0.09754478
1437,0.16172495
1438,0.12189697
1439,0.20521395
1440,0.114907324
1441,0.12899701
1442,0.13721664
1443,0.084544964
1444,0.08634595
1445,0.16349177
1446,0.21683237
1447,0.11757168
1448,0.14767084
1449,0.09132166
1450,0.22381319
1451,0.17251295
1452,0.122638084
1453,0.116025984
1454,0.12615906
1455,0.111273706
1456,0.17554109
1457,0.09215223
1458,0.069332786
1459,0.103491195
1460,0.120864145
1461,0.33023033
1462,0.16081357
1463,0.3093114
1464,0.24157955
1465,0.23592946
1466,0.1596777
1467,0.1508949
1468,0.18142806
1469,0.10347416
1470,0.16780853
1471,0.11779116
1472,0.18208487
1473,0.18427336
1474,0.1310956
1475,0.07382764
1476,0.123872966
1477,0.23721638
1478,0.113620244
1479,0.08581774
1480,0.40309352
1481,0.14629516
1482,0.2357153
1483,0.2853472
1484,0.18445522
1485,0.14206922
1486,0.19931157
1487,0.21236025
1488,0.16987823
1489,0.10590344
1490,0.18496995
1491,0.296202
1492,0.29048684
1493,0.16072233
1494,0.15211451
1495,0.17347103
1496,0.11707375
1497,0.06877492
1498,0.109207556
1499,0.20565379
1500,0.1014258
1501,0.116747126
1502,0.29498276
1503,0.16657251
1504,0.10920104
1505,0.11899344
1506,0.22050245
1507,0.17033914
1508,0.14214821
1509,0.14993341
1510,0.15342571
1511,0.109599255
1512,0.09881791
1513,0.11451672
1514,0.15615365
1515,0.1291521
1516,0.19465
1517,0.16779202
1518,0.15005422
1519,0.17513317
1520,0.21502133
1521,0.15056302
1522,0.09889416
1523,0.14830127
1524,0.10129246
1525,0.17148885
1526,0.33582786
1527,0.2972343
1528,0.18391842
1529,0.23314224
1530,0.16937168
1531,0.12049767
1532,0.13605604
1533,0.09914764
1534,0.124793485
1535,0.23661785
1536,0.117811866
1537,0.13508382
1538,0.14624654
1539,0.13522638
1540,0.17246202
1541,0.08688639
1542,0.17577024
1543,0.19391347
1544,0.10951546
1545,0.07657883
1546,0.107774206
1547,0.11839663
1548,0.14077513
1549,0.119417116
1550,0.16663007
1551,0.21541652
1552,0.12782973
1553,0.18227449
1554,0.12234672
1555,0.09569862
1556,0.17773542
1557,0.1420282
1558,0.1490346
1559,0.12086061
1560,0.1467927
1561,0.23895139
1562,0.2091218
1563,0.16687948
1564,0.109484375
1565,0.1792923
1566,0.23843227
1567,0.07869403
1568,0.08171451
1569,0.19589137
1570,0.12080219
1571,0.08970888
1572,0.15912847
1573,0.13378356
1574,0.16276442
1575,0.32930985
1576,0.15570687
1577,0.2327869
1578,0.12846114
1579,0.15114737
1580,0.11198942
1581,0.12540339
1582,0.15459852
1583,0.09115688
1584,0.09852075
1585,0.18245056
1586,0.16201425
1587,0.24310893
1588,0.1398821
1589,0.07294431
1590,0.16463497
1591,0.17584427
1592,0.21249826
1593,0.12952286
1594,0.11588698
1595,0.10050002
1596,0.38628086
1597,0.10100007
1598,0.15068308
1599,0.14560717
1600,0.14351557
1601,0.103296824
1602,0.11882422
1603,0.16393963
1604,0.121359006
1605,0.13148464
1606,0.16997962
1607,0.19543242
1608,0.168258
1609,0.09486561
1610,0.18231055
1611,0.09154739
1612,0.14939867
1613,0.2384992
1614,0.14139201
1615,0.1274255
1616,0.11132543
1617,0.11215899
1618,0.12991108
1619,0.13115197
1620,0.15697715
1621,0.16036165
1622,0.13029589
1623,0.2100447
1624,0.06402568
1625,0.1388163
1626,0.0895582
1627,0.10131156
1628,0.20524105
1629,0.1254255
1630,0.11558352
1631,0.1287739
1632,0.4183868
1633,0.20283641
1634,0.14485423
1635,0.24724059
1636,0.16866772
1637,0.1474565
1638,0.18838756
1639,0.12953646
1640,0.10166263
1641,0.18536001
1642,0.10730375
1643,0.14990579
1644,0.22401126
1645,0.1731613
1646,0.19023202
1647,0.13213876
1648,0.1751522
1649,0.11009977
1650,0.17886034
1651,0.12753087
1652,0.23540914
1653,0.14320719
1654,0.15101826
1655,0.14787064
1656,0.1595614
1657,0.083170705
1658,0.15496837
1659,0.121266246
1660,0.14239022
1661,0.16540565
1662,0.10826202
1663,0.12092831
1664,0.27715713
1665,0.14506176
1666,0.13802934
